w,306191744,356120069
r,197139840,
r,402660736,
r,423632256,
w,314574272,1943615067
w,134219200,1985727194
w,289408448,3989049292
w,138413504,2809134681
r,134219200,
r,289408448,
r,314574272,
w,352323584,258404506
w,104859648,915897922
w,285214720,565140232
w,272631808,1211831439
r,104859648,
r,285214720,
r,352323584,
w,318767360,1125163533
w,503316736,1578681787
w,348127488,291022273
w,356516096,1789972273
r,503316736,
r,348127488,
r,318767360,
w,306187072,387424873
w,528485184,2417983916
w,46140224,1273857176
w,8391488,2345965237
r,528485184,
r,46140224,
r,306187072,
w,222303936,1345749707
w,310384320,1459658765
w,427824832,1114556212
w,293607104,2058616184
r,310384320,
r,427824832,
r,222303936,
w,373294464,1423288949
w,343934336,2571874322
w,264242560,2072584148
w,301991296,1092279336
r,343934336,
r,264242560,
r,373294464,
w,25171968,659946137
w,113252352,2014488826
w,503322624,3801571871
w,159389696,1115412965
r,113252352,
r,503322624,
r,25171968,
w,276825024,2328508677
w,507511744,2990610893
w,230687680,1968397318
w,260047808,3057584917
r,507511744,
r,230687680,
r,276825024,
w,335550848,3586013543
w,427825536,1280331293
w,251664768,3242578225
w,239081856,1430895844
r,427825536,
r,251664768,
r,335550848,
w,482352000,3452918641
w,130030464,3932585197
w,356522880,3377433604
w,293608320,95522579
r,130030464,
r,356522880,
r,482352000,
w,482350976,1164744843
w,503322496,4199135057
w,469768064,2412824358
w,100669312,245832507
r,503322496,
r,469768064,
r,482350976,
w,369102784,2073981556
w,318771136,4026800209
w,306188224,2118107449
w,125833152,209677499
r,318771136,
r,306188224,
r,369102784,
w,96469632,3781822086
w,402653824,3842614545
w,452985472,2179972647
w,478151296,2738158760
r,402653824,
r,452985472,
r,96469632,
w,314577216,2942315199
w,381686080,2394980318
w,532681024,3328209041
w,276828480,2570883321
r,381686080,
r,532681024,
r,314577216,
w,373294080,3321393564
w,209716224,4172685982
w,171967488,2695799810
w,247464960,165152538
r,209716224,
r,171967488,
r,373294080,
w,25169088,11123311
w,478153920,4040835765
w,281021632,2202022243
w,272633024,211017913
r,478153920,
r,281021632,
r,25169088,
w,46145408,3434687584
w,331358080,2671679865
w,276832128,2593812657
w,373301120,2846329762
r,331358080,
r,276832128,
r,46145408,
w,146808000,2838897612
w,457186496,1384903798
w,4201664,852688726
w,473963712,3631817766
r,457186496,
r,4201664,
r,146808000,
w,327163328,2264718310
w,427826624,3592483085
w,289414592,3286700788
w,201334208,1419065734
r,427826624,
r,289414592,
r,327163328,
w,255859968,3910593959
w,322968832,2374784953
w,260054272,2345377707
w,54533376,4126808266
r,322968832,
r,260054272,
r,255859968,
w,478156544,1791902835
w,230692608,2117669039
w,188749568,2928908291
w,318772992,2394339975
r,230692608,
r,188749568,
r,478156544,
w,419438464,3144318830
w,478158720,1359675964
w,92282752,3224239120
w,432021376,331342476
r,478158720,
r,92282752,
r,419438464,
w,192943808,2557579824
w,423630528,1595047829
w,402659008,1520717172
w,192943808,1810193357
r,423630528,
r,402659008,
r,192943808,
w,532680192,1781058422
w,213913088,3370606672
w,239078912,3471937641
w,360713728,2166026331
r,213913088,
r,239078912,
r,532680192,
w,109058112,2154550427
w,478156864,1922639198
w,369104960,2093530015
w,205527104,3124858362
r,478156864,
r,369104960,
r,109058112,
w,469769664,1235119296
w,201334208,2886625140
w,473963968,2279793289
w,16784832,927874085
r,201334208,
r,473963968,
r,469769664,
w,239076160,2382422894
w,457179968,121169550
w,92275520,2991176710
w,67109696,1507723637
r,457179968,
r,92275520,
r,239076160,
w,92280000,2990070705
w,16782528,2097446539
w,343938240,1852374111
w,494933184,3794580549
r,16782528,
r,343938240,
r,92280000,
w,159388736,4171612059
w,486544448,3029155786
w,369103936,3655925846
w,482350144,1160366141
r,486544448,
r,369103936,
r,159388736,
w,494930432,107754916
w,520096256,484343282
w,41945600,2432650420
w,234883584,676238079
r,520096256,
r,41945600,
r,494930432,
w,402653824,2203907166
w,444596864,1766384818
w,12583552,3896689170
w,218104448,2494261325
r,444596864,
r,12583552,
r,402653824,
w,436209664,3567285552
w,96471040,2063382695
w,142608384,1171386974
w,16779264,4008418005
r,96471040,
r,142608384,
r,436209664,
w,176164288,1593779565
w,159387072,266115518
w,268438976,2433315984
w,46140864,2456732560
r,159387072,
r,268438976,
r,176164288,
w,213911616,167073687
w,201328704,121132829
w,33556544,3260550237
w,46139456,1632414049
r,201328704,
r,33556544,
r,213911616,
w,113249984,576139364
w,197136064,501606932
w,62918336,2095155000
w,75501248,1139070274
r,197136064,
r,62918336,
r,113249984,
w,83892416,327532071
w,130029760,213886601
w,226498752,2207651534
w,6336,1301738482
r,130029760,
r,226498752,
r,83892416,
w,276828736,1756587679
w,285217344,1852048878
w,104862272,3732746987
w,524292672,2343762960
r,285217344,
r,104862272,
r,276828736,
w,406854528,4290220702
w,100670336,1967900886
w,503323520,2045281837
w,448797568,799894924
r,100670336,
r,503323520,
r,406854528,
w,163582464,2953432813
w,134222336,1928463778
w,142610944,445815699
w,171971072,847370879
r,134222336,
r,142610944,
r,163582464,
w,532679104,1150979625
w,192940480,3528054965
w,281020864,690701507
w,465570240,3505604097
r,192940480,
r,281020864,
r,532679104,
w,452987008,1948312256
w,67111040,3497913063
w,213911680,356743496
w,4196480,1972153639
r,67111040,
r,213911680,
r,452987008,
w,423628416,761984370
w,327159424,308628052
w,96472704,1872793293
w,188747392,488325639
r,327159424,
r,96472704,
r,423628416,
w,180362112,3733897704
w,444603264,1909099385
w,213916544,2386948513
w,96476032,1979377720
r,444603264,
r,213916544,
r,180362112,
w,520098624,2984787607
w,373297984,1391859455
w,159388480,4180854191
w,125834048,3962127219
r,373297984,
r,159388480,
r,520098624,
w,33558400,2027228878
w,360714112,3612714782
w,146804608,1132901791
w,46141312,1785577536
r,360714112,
r,146804608,
r,33558400,
w,83886080,2903889237
w,411041792,21415407
w,482344960,1849941426
w,25165824,3151067657
r,411041792,
r,482344960,
r,83886080,
w,369103168,3107678503
w,171970880,830434568
w,381686080,2701958715
w,171970880,970907122
r,171970880,
r,381686080,
r,369103168,
w,444596672,1267488590
w,444596672,380367613
w,218104256,3403162909
w,406847936,1349009029
r,444596672,
r,218104256,
r,444596672,
w,5440,2701676559
w,499127616,4164059100
w,478156096,3630764237
w,109057344,1993774353
r,499127616,
r,478156096,
r,5440,
w,494929792,531251242
w,318769024,949008171
w,494929792,983068302
w,285214592,4111813651
r,318769024,
r,494929792,
r,494929792,
w,41947200,744829849
w,188747840,2229990383
w,117444672,2719783732
w,58724416,507028586
r,188747840,
r,117444672,
r,41947200,
w,301990336,1209647243
w,318767552,449841958
w,247464384,3010561528
w,364904896,4117224550
r,318767552,
r,247464384,
r,301990336,
w,490739904,479778533
w,268441792,2217082902
w,289413312,3318897254
w,427825344,1488075403
r,268441792,
r,289413312,
r,490739904,
w,402659008,2906810296
w,4200128,2179372366
w,5824,4209669553
w,8394432,3588834160
r,4200128,
r,5824,
r,402659008,
w,335546880,2845881530
w,515901952,369352612
w,293603840,3707877941
w,88082944,128371965
r,515901952,
r,293603840,
r,335546880,
w,192943808,2170116341
w,322967232,3467102253
w,503322304,3738589154
w,151000768,280049504
r,322967232,
r,503322304,
r,192943808,
w,247466496,4211776332
w,339741184,3379357846
w,109054464,3915390056
w,201329152,3953704089
r,339741184,
r,109054464,
r,247466496,
w,406853056,998317575
w,385881536,2480877130
w,5568,200586102
w,364910016,560394621
r,385881536,
r,5568,
r,406853056,
w,452989696,957513658
w,163582720,3044854673
w,335549184,157565293
w,247468800,1880299393
r,163582720,
r,335549184,
r,452989696,
w,109058240,4152600948
w,192944320,1568959943
w,113252544,125316376
w,113252544,2745701394
r,192944320,
r,113252544,
r,109058240,
w,452987392,3648090098
w,180357632,2686214966
w,293603840,1405820920
w,524290560,2806568893
r,180357632,
r,293603840,
r,452987392,
w,155190336,4111325527
w,289408064,4009070147
w,125830208,1300504824
w,478151744,3817688973
r,289408064,
r,125830208,
r,155190336,
w,260052032,954832681
w,151000128,4236955308
w,276829248,328466004
w,490738752,263275845
r,151000128,
r,276829248,
r,260052032,
w,419432896,3172704331
w,306186688,69273197
w,369101248,2928572096
w,343935424,4201209409
r,306186688,
r,369101248,
r,419432896,
w,406854592,4227277862
w,490740672,1656405406
w,465574848,3327781696
w,109059008,3459882723
r,490740672,
r,465574848,
r,406854592,
w,281026176,2181654443
w,301997696,4552421
w,92282496,2549455779
w,314580608,1466353987
r,301997696,
r,92282496,
r,281026176,
w,507512384,3010455548
w,171968064,3568147130
w,163579456,1316440631
w,524289600,4118683367
r,171968064,
r,163579456,
r,507512384,
w,155192512,4055595711
w,339741888,399717372
w,276827328,2675315245
w,205524160,1276867621
r,339741888,
r,276827328,
r,155192512,
w,440402880,1305792236
w,184550336,19898822
w,209716160,1457263245
w,180356032,3641568299
r,184550336,
r,209716160,
r,440402880,
w,377493888,3664161434
w,159390080,4045882281
w,83892608,4003373331
w,272636288,4248471417
r,159390080,
r,83892608,
r,377493888,
w,251664768,516751050
w,348133760,218465792
w,20978048,3583277024
w,134224256,1783656468
r,348133760,
r,20978048,
r,251664768,
w,436210880,1837162434
w,29363392,867268640
w,117443776,660508484
w,515902656,3644819830
r,29363392,
r,117443776,
r,436210880,
w,360713792,880065510
w,398462528,3711229900
w,448794176,4248933301
w,251661888,3543893255
r,398462528,
r,448794176,
r,360713792,
w,293603648,2293054498
w,394266944,2970348012
w,117442880,3766777590
w,272632128,927963216
r,394266944,
r,117442880,
r,293603648,
w,138415744,1351959824
w,184553088,1485640804
w,297799296,3623750327
w,3712,811922651
r,184553088,
r,297799296,
r,138415744,
w,184555776,2889944978
w,20977920,2873612189
w,352327936,2664282978
w,155195648,2719193500
r,20977920,
r,352327936,
r,184555776,
w,92277952,869184844
w,436210880,1886989163
w,524291264,192161100
w,3264,3427415368
r,436210880,
r,524291264,
r,92277952,
w,314577280,1403330336
w,29364608,326268772
w,88084864,1697374477
w,494932352,3044894170
r,29364608,
r,88084864,
r,314577280,
w,243275008,4247438723
w,432018688,1545203891
w,71308544,1304118769
w,276829440,3633622393
r,432018688,
r,71308544,
r,243275008,
w,4197952,3776288138
w,163581504,2563808927
w,482348608,2322236224
w,25169472,460445444
r,163581504,
r,482348608,
r,4197952,
w,12586240,2306840019
w,335547648,1482461586
w,427822336,244637180
w,511708416,1570649293
r,335547648,
r,427822336,
r,12586240,
w,310385344,1683241990
w,369105600,2055074636
w,184556224,3397282482
w,67115712,259749484
r,369105600,
r,184556224,
r,310385344,
w,348133504,1253810181
w,167778432,43632026
w,176167040,1858685810
w,331356288,1766092169
r,167778432,
r,176167040,
r,348133504,
w,528483712,2184258788
w,478152064,1546287238
w,415237504,1123402335
w,243271040,3583737609
r,478152064,
r,415237504,
r,528483712,
w,499122368,62917776
w,184549568,3827280676
w,239075520,1982718362
w,377487552,3032148658
r,184549568,
r,239075520,
r,499122368,
w,125835200,3199590587
w,390076352,240653135
w,205526976,1540425819
w,352327616,2758818739
r,390076352,
r,205526976,
r,125835200,
w,159386176,2732112238
w,104860224,2553113918
w,92277312,4163288139
w,184552000,947365948
r,104860224,
r,92277312,
r,159386176,
w,507516352,429653009
w,134223296,4210512091
w,511710656,3835732921
w,92280256,3943524697
r,134223296,
r,511710656,
r,507516352,
w,289410752,134430172
w,411045568,2834738143
w,406851264,2559049815
w,289410752,1252588544
r,411045568,
r,406851264,
r,289410752,
w,327161216,3898946104
w,444601728,1565405370
w,62920064,1465180322
w,415241600,174618340
r,444601728,
r,62920064,
r,327161216,
w,146808192,4259868223
w,251665792,4073968819
w,96476544,2354903379
w,142613888,2936076724
r,251665792,
r,96476544,
r,146808192,
w,285217280,1742910050
w,444600832,3626295543
w,83890688,872250489
w,272634368,141454704
r,444600832,
r,83890688,
r,285217280,
w,251663488,2945982594
w,457184384,3155919524
w,25171072,1484361884
w,251663488,2598427766
r,457184384,
r,25171072,
r,251663488,
w,130029824,683584200
w,62920960,3474125122
w,314579200,2033489295
w,276830464,928600134
r,62920960,
r,314579200,
r,130029824,
w,465572224,1242719636
w,100667776,4024792776
w,264245632,1050573407
w,251662720,4049710306
r,100667776,
r,264245632,
r,465572224,
w,461376448,2293557977
w,230689728,141051124
w,494930880,709322780
w,436210624,2469186932
r,230689728,
r,494930880,
r,461376448,
w,457186944,653754645
w,532684416,3537195834
w,188751488,3057683237
w,171974272,2923096661
r,532684416,
r,188751488,
r,457186944,
w,12583296,3090941988
w,473956736,1561319316
w,478151040,3139070790
w,121635200,1830524882
r,473956736,
r,478151040,
r,12583296,
w,264244032,2073184629
w,125832000,433127406
w,364907328,2591816323
w,293604160,241911574
r,125832000,
r,364907328,
r,264244032,
w,151000064,3249475096
w,306189312,2725161557
w,159388672,906235245
w,511710208,2444695867
r,306189312,
r,159388672,
r,151000064,
w,134220544,259458873
w,4197120,731084006
w,507513600,2055134802
w,243272448,1702009660
r,4197120,
r,507513600,
r,134220544,
w,310386432,2488236771
w,301997824,2219813131
w,171974400,273500355
w,180363008,2115960291
r,301997824,
r,171974400,
r,310386432,
w,180357760,2372914286
w,239078016,3393417080
w,268438144,1234587011
w,201329280,2233693477
r,239078016,
r,268438144,
r,180357760,
w,369106112,239092783
w,180362432,3176076873
w,364911808,1323659437
w,419437760,3895358379
r,180362432,
r,364911808,
r,369106112,
w,352323008,3647550752
w,54527424,1134026360
w,155190720,2852371623
w,406848960,934000022
r,54527424,
r,155190720,
r,352323008,
w,113253952,3449752647
w,327163456,2883228119
w,109059648,3786737727
w,104865344,3391203244
r,327163456,
r,109059648,
r,113253952,
w,188744896,1951357113
w,289408192,3627111485
w,247465152,4043758473
w,528483520,3970999632
r,289408192,
r,247465152,
r,188744896,
w,12586944,3177581569
w,423628736,3761693369
w,322965440,142298322
w,520097728,60503696
r,423628736,
r,322965440,
r,12586944,
w,41944000,302525720
w,213910464,3584192074
w,155190208,2736201310
w,339739584,722401750
r,213910464,
r,155190208,
r,41944000,
w,125835520,1089508901
w,285219072,3876360694
w,239081728,1399864593
w,473962752,61514608
r,285219072,
r,239081728,
r,125835520,
w,243272832,1340787865
w,452988032,2481612523
w,192941184,1024146035
w,301993088,3275842605
r,452988032,
r,192941184,
r,243272832,
w,360713280,3088020944
w,276827200,592081962
w,62917696,1466853112
w,268438592,840908537
r,276827200,
r,62917696,
r,360713280,
w,306191104,423326885
w,113253120,2981166064
w,503323392,729399464
w,255859456,1304887024
r,113253120,
r,503323392,
r,306191104,
w,88080960,1537031690
w,457179712,1296911084
w,507511360,180983209
w,494928448,3389223841
r,457179712,
r,507511360,
r,88080960,
w,272631744,203667375
w,482346944,4047059223
w,37750720,2461119088
w,113248192,3949995939
r,482346944,
r,37750720,
r,272631744,
w,142608128,2347145989
w,297797376,4019132493
w,247465728,1315409431
w,222299904,1568756263
r,297797376,
r,247465728,
r,142608128,
w,222304704,1407755602
w,176167360,710847899
w,109058496,2199747312
w,515905984,2845035850
r,176167360,
r,109058496,
r,222304704,
w,352325184,2816420365
w,478154304,4179350226
w,314576448,699526206
w,360713792,911640512
r,478154304,
r,314576448,
r,352325184,
w,230691584,1061967939
w,75502336,1971513526
w,243274496,3471013298
w,272634624,3547928981
r,75502336,
r,243274496,
r,230691584,
w,264249024,3708661003
w,411049664,3140536304
w,478158528,147801257
w,83893952,1635742213
r,411049664,
r,478158528,
r,264249024,
w,251662848,4232385152
w,419435008,902282275
w,62919168,519177316
w,406852096,1304334746
r,419435008,
r,62919168,
r,251662848,
w,532678208,1156825483
w,188745280,1965455745
w,478152256,333506965
w,50333248,1276251933
r,188745280,
r,478152256,
r,532678208,
w,364909376,1234008865
w,473961280,1665805094
w,146805568,3131507819
w,327160640,3768500425
r,473961280,
r,146805568,
r,364909376,
w,50336512,156755054
w,150999808,1618320360
w,465572608,1383712933
w,33559296,763150825
r,150999808,
r,465572608,
r,50336512,
w,264245440,2703375673
w,138416320,3426006499
w,33558720,2757728526
w,54530240,2901319248
r,138416320,
r,33558720,
r,264245440,
w,440409408,899148653
w,432020800,981370264
w,188751168,1555527063
w,494935360,434864180
r,432020800,
r,188751168,
r,440409408,
w,239079872,2044621212
w,79696320,3538418344
w,54530496,1657734342
w,322965952,3196813048
r,79696320,
r,54530496,
r,239079872,
w,188744768,201248196
w,192939072,2092321495
w,377488448,1046174923
w,297796672,1670869458
r,192939072,
r,377488448,
r,188744768,
w,440406464,3326398944
w,209719744,2374105688
w,33558976,3655510160
w,12587456,542613358
r,209719744,
r,33558976,
r,440406464,
w,377489792,3346216604
w,75499904,377016184
w,46139776,2611081802
w,507513216,3366146835
r,75499904,
r,46139776,
r,377489792,
w,482347968,649112182
w,4197312,136726955
w,352324544,3357151509
w,142609344,613150376
r,4197312,
r,352324544,
r,482347968,
w,272630592,2753717710
w,79692608,1841852943
w,390071104,2013439842
w,205521728,2193229636
r,79692608,
r,390071104,
r,272630592,
w,482348672,961280484
w,352325248,1031172998
w,75501184,1182288706
w,348130944,165541190
r,352325248,
r,75501184,
r,482348672,
w,524290112,1184164317
w,92276800,2097535363
w,100665408,2425612671
w,247466048,2485542595
r,92276800,
r,100665408,
r,524290112,
w,268438848,1465845968
w,155192640,2723796261
w,360713536,1860415831
w,364907840,2927593613
r,155192640,
r,360713536,
r,268438848,
w,8390848,4123922651
w,67111104,420244943
w,75499712,3917057168
w,58722496,3429273642
r,67111104,
r,75499712,
r,8390848,
w,398466880,4292189762
w,171974464,847781936
w,406855488,3067014747
w,71311168,2427282938
r,171974464,
r,406855488,
r,398466880,
w,188745088,3339426077
w,348128640,2849406642
w,37750144,2275919528
w,385877376,2120741836
r,348128640,
r,37750144,
r,188745088,
w,499122944,3896201535
w,138412800,1908436717
w,394265344,983712294
w,507511552,2738039189
r,138412800,
r,394265344,
r,499122944,
w,260050560,4057488656
w,209718912,3373386716
w,352325248,1894126331
w,243273344,1405105977
r,209718912,
r,352325248,
r,260050560,
w,83889472,3010211532
w,394267968,1836500585
w,503319872,471515873
w,3392,3976054220
r,394267968,
r,503319872,
r,83889472,
w,528486848,319760221
w,159388096,897829555
w,452989376,2024083569
w,322965952,3916315065
r,159388096,
r,452989376,
r,528486848,
w,109058048,1371768567
w,473962496,3001568680
w,377493504,400246009
w,163584000,2402660854
r,473962496,
r,377493504,
r,109058048,
w,79693312,2039247585
w,331351552,926717886
w,478152192,2780861498
w,197133824,1794187762
r,331351552,
r,478152192,
r,79693312,
w,486545024,3453148123
w,155195008,3171126353
w,16782976,2245080428
w,171972224,3878808346
r,155195008,
r,16782976,
r,486545024,
w,138419584,206743486
w,432020864,2527479008
w,260054400,71848200
w,142613888,2576502160
r,432020864,
r,260054400,
r,138419584,
w,515903040,2901156602
w,54529600,3882096441
w,46140992,1756135912
w,184553024,589189726
r,54529600,
r,46140992,
r,515903040,
w,226494784,473472851
w,83888448,4183175009
w,176163136,280183306
w,260049216,4110603580
r,83888448,
r,176163136,
r,226494784,
w,4201280,259515069
w,461380416,1827045832
w,352328512,3568523195
w,327162688,779920129
r,461380416,
r,352328512,
r,4201280,
w,276828736,2445534619
w,29364800,4237535577
w,138416704,3365103435
w,440406592,1593523904
r,29364800,
r,138416704,
r,276828736,
w,448793280,532622335
w,142609088,3063764873
w,75500224,3608830886
w,348129984,1818857230
r,142609088,
r,75500224,
r,448793280,
w,234885248,3122386615
w,25170048,123349811
w,486543488,3484003262
w,331354240,521321158
r,25170048,
r,486543488,
r,234885248,
w,306186816,923304368
w,411044416,889649020
w,406850112,400007890
w,415238720,1477553149
r,411044416,
r,406850112,
r,306186816,
w,197140416,861282919
w,494936000,2529163063
w,310386624,2171892980
w,515907520,2687855041
r,494936000,
r,310386624,
r,197140416,
w,75500032,3673870781
w,335546880,2544965055
w,327158272,583386163
w,390072832,3360612686
r,335546880,
r,327158272,
r,75500032,
w,515905216,3606681138
w,281024192,462317137
w,171972288,413901729
w,167777984,1061036957
r,281024192,
r,171972288,
r,515905216,
w,469768064,3824721784
w,281024384,2631338898
w,192944000,2742152916
w,390076288,2829651504
r,281024384,
r,192944000,
r,469768064,
w,473961856,1405805121
w,46142848,2245602641
w,167777664,2546975729
w,54531456,1852706287
r,46142848,
r,167777664,
r,473961856,
w,201330112,3712176153
w,331353536,1406407211
w,75500992,3466237881
w,25169344,2831200158
r,331353536,
r,75500992,
r,201330112,
w,96469312,4155568207
w,293601600,2967859174
w,339738944,1635186281
w,163578176,3428073147
r,293601600,
r,339738944,
r,96469312,
w,6656,1713180040
w,54532608,3376941553
w,515906048,2131361352
w,142612992,4269951853
r,54532608,
r,515906048,
r,6656,
w,251665728,1075022724
w,79699264,1924772933
w,239082816,1853880331
w,343940416,2074022966
r,79699264,
r,239082816,
r,251665728,
w,322967168,1768155113
w,218109568,45538990
w,343938688,3443489065
w,121640576,708801238
r,218109568,
r,343938688,
r,322967168,
w,138414656,1366015674
w,29362752,3414323656
w,234883648,4269777191
w,390072896,2993283199
r,29362752,
r,234883648,
r,138414656,
w,243271936,2398523518
w,377489664,661303758
w,71305472,2216041121
w,507513088,2204991363
r,377489664,
r,71305472,
r,243271936,
w,213917440,3287882468
w,188751616,1778809686
w,452992768,424217437
w,436215552,39537964
r,188751616,
r,452992768,
r,213917440,
w,50336576,1463848120
w,46142272,576219745
w,415241024,3945433815
w,377492288,1877823417
r,46142272,
r,415241024,
r,50336576,
w,134224320,3265268058
w,352328128,3925455039
w,360716736,1704168580
w,33561024,3348001984
r,352328128,
r,360716736,
r,134224320,
w,130025728,2230485835
w,20973824,1241839770
w,331352320,3167281372
w,264243456,1175961223
r,20973824,
r,331352320,
r,130025728,
w,88085056,2567196675
w,37753408,3074401706
w,432017984,3720754461
w,4198976,3483502084
r,37753408,
r,432017984,
r,88085056,
w,83888704,865986000
w,377489984,550858806
w,364907072,1965260996
w,503319104,3367581870
r,377489984,
r,364907072,
r,83888704,
w,142612160,1199144654
w,205526720,1796895832
w,432019136,931364946
w,109057728,3487787668
r,205526720,
r,432019136,
r,142612160,
w,385879872,350778982
w,297799488,3966556809
w,130027328,3566464534
w,301993792,3518873847
r,297799488,
r,130027328,
r,385879872,
w,444600896,2451559056
w,4198976,1486889967
w,192942656,1775384644
w,373297728,2859479878
r,4198976,
r,192942656,
r,444600896,
w,100667392,3613875859
w,192942080,1513394613
w,226496512,4130452146
w,209719296,2168477598
r,192942080,
r,226496512,
r,100667392,
w,218104576,2842822323
w,142607104,3098239132
w,125829888,4188836238
w,373293824,37266782
r,142607104,
r,125829888,
r,218104576,
w,524288448,1784049262
w,138412480,3846409340
w,390070720,4257678027
w,281018816,2131856775
r,138412480,
r,390070720,
r,524288448,
w,109057536,1104009171
w,264246784,1797421801
w,100668928,50990840
w,142611968,3749869731
r,264246784,
r,100668928,
r,109057536,
w,205525760,3246859600
w,499127040,220668901
w,360715008,1644273373
w,343937792,3449251705
r,499127040,
r,360715008,
r,205525760,
w,314580544,2803348767
w,356523584,2275927327
w,4202048,888308545
w,109059648,4532234
r,356523584,
r,4202048,
r,314580544,
w,134222912,2554104444
w,130028608,1152532324
w,117445696,3513507667
w,318772288,1135078330
r,130028608,
r,117445696,
r,134222912,
w,146806144,912214312
w,352327040,528616452
w,184554880,384023956
w,260052352,2094781971
r,352327040,
r,184554880,
r,146806144,
w,159389184,206256694
w,327161344,2529565198
w,104863232,1035156278
w,20977152,1218554739
r,327161344,
r,104863232,
r,159389184,
w,264243584,740163876
w,494930304,2824664142
w,457181568,4150806308
w,482347392,267442338
r,494930304,
r,457181568,
r,264243584,
w,79692096,3553485393
w,301990208,264909400
w,528482624,2899305843
w,180355392,2149966661
r,301990208,
r,528482624,
r,79692096,
w,125832704,2873983965
w,4197888,374516453
w,322964992,3186737517
w,469765632,122309775
r,4197888,
r,322964992,
r,125832704,
w,109056128,1282476574
w,411046016,1291005119
w,515903616,2913920910
w,92278912,1309591975
r,411046016,
r,515903616,
r,109056128,
w,201334336,2845855959
w,125836864,3102372826
w,457186880,2588878865
w,134225472,3073226219
r,125836864,
r,457186880,
r,201334336,
w,104862656,1324018455
w,176165824,2340463231
w,226497472,3550801666
w,494932928,181878761
r,176165824,
r,226497472,
r,104862656,
w,239080000,3315906729
w,398463552,294904584
w,41947712,398731895
w,423629376,898650985
r,398463552,
r,41947712,
r,239080000,
w,71303808,777819976
w,20972160,915930184
w,188744320,3638816477
w,113246848,3797308298
r,20972160,
r,188744320,
r,71303808,
w,352329536,23137251
w,348135232,796885633
w,335552320,3265531172
w,243277632,3355637522
r,348135232,
r,335552320,
r,352329536,
w,427819776,2946770458
w,121635584,1517659805
w,457179904,1944052271
w,25166592,1320129376
r,121635584,
r,457179904,
r,427819776,
w,268436864,1061191609
w,218105216,2289036829
w,79693184,3431475746
w,469763456,823650407
r,218105216,
r,79693184,
r,268436864,
w,260053824,4203178994
w,260053824,1957151287
w,532683584,2046817595
w,457186112,3548476554
r,260053824,
r,532683584,
r,260053824,
w,339742720,3827980113
w,322965504,3131078748
w,163581952,557117223
w,218107904,711216926
r,322965504,
r,163581952,
r,339742720,
w,272634112,1910489401
w,33558784,3676357947
w,163582208,2933138472
w,218108160,3010201902
r,33558784,
r,163582208,
r,272634112,
w,281025472,1716109299
w,138419136,8305840
w,117447616,406761574
w,432020416,3888672475
r,138419136,
r,117447616,
r,281025472,
w,360710144,3639444044
w,121634816,4155285701
w,146800640,2823212888
w,247463936,1834106542
r,121634816,
r,146800640,
r,360710144,
w,398462656,2240681704
w,226496192,3881149879
w,276827840,3963175490
w,46141120,3368049406
r,226496192,
r,276827840,
r,398462656,
w,373295424,71806783
w,394266944,389797868
w,432015680,1080926627
w,109054272,4223630231
r,394266944,
r,432015680,
r,373295424,
w,327158464,139226772
w,515902144,1911999359
w,62917312,1659577898
w,507513536,3570788961
r,515902144,
r,62917312,
r,327158464,
w,79696256,2679857454
w,310382976,1408141462
w,528486784,3155131105
w,192942464,730356246
r,310382976,
r,528486784,
r,79696256,
w,75497792,3532439021
w,113246528,1299911749
w,130023744,1171760290
w,75497792,4161899142
r,113246528,
r,130023744,
r,75497792,
w,432016384,1719991617
w,281021440,3559968117
w,188746752,4036532345
w,62917632,230066582
r,281021440,
r,188746752,
r,432016384,
w,8391744,1181422300
w,176163904,3350716709
w,385879104,1867028551
w,67112000,1776174716
r,176163904,
r,385879104,
r,8391744,
w,490738624,2726187347
w,205525952,757941947
w,486544320,2020430273
w,37753792,1312470367
r,205525952,
r,486544320,
r,490738624,
w,109057600,3898094014
w,83891776,2239479801
w,503322176,3984743860
w,79697472,2760883038
r,83891776,
r,503322176,
r,109057600,
w,499124160,2462000320
w,251660224,4054356372
w,436209600,3260726311
w,104859584,458773855
r,251660224,
r,436209600,
r,499124160,
w,419430912,1298478507
w,163578368,1552387519
w,478151168,3459437106
w,247464448,3327761115
r,163578368,
r,478151168,
r,419430912,
w,134218560,2214091764
w,398459712,1041480312
w,432014144,648353944
w,62915392,1655649454
r,398459712,
r,432014144,
r,134218560,
w,146807104,4262936697
w,79698240,3310888951
w,377493824,1886995674
w,331356480,1525154772
r,79698240,
r,377493824,
r,146807104,
w,499127872,664092695
w,20977216,1740683189
w,255858240,3002228288
w,54531648,1282218794
r,20977216,
r,255858240,
r,499127872,
w,41943680,2458433126
w,79692416,2895399030
w,264241792,95836072
w,490734208,1191112404
r,79692416,
r,264241792,
r,41943680,
w,50334912,3795148024
w,331353280,1355247483
w,218107072,1748305593
w,511708352,4042347506
r,331353280,
r,218107072,
r,50334912,
w,486539968,419148773
w,117441216,1294329161
w,125829824,169080387
w,281019072,1134220428
r,117441216,
r,125829824,
r,486539968,
w,494928640,1224809366
w,239076096,195363814
w,218104576,649236441
w,113246976,1757531669
r,239076096,
r,218104576,
r,494928640,
w,96476416,1981724156
w,8396032,3866715161
w,473963776,758192501
w,247471360,1649904636
r,8396032,
r,473963776,
r,96476416,
w,490740352,4005383748
